# t (s)	mx ()	my ()	mz ()
2.7200091477283215e-10	-0.79881525	0.13656181	-0.09975214
2.730225230611351e-10	-0.8014661	0.12843692	-0.10180759
2.740167083462033e-10	-0.8041366	0.12023258	-0.103746615
2.750109839963015e-10	-0.80685556	0.11173091	-0.10562846
2.760053983840227e-10	-0.8095859	0.10293227	-0.10745931
2.7702753108423416e-10	-0.8123697	0.09358423	-0.109296724
2.7802214164901134e-10	-0.81502986	0.0841984	-0.11105185
2.7901684494696805e-10	-0.81762254	0.07453364	-0.112785816
2.800116701113918e-10	-0.8201356	0.06459704	-0.11450951
2.810064965609869e-10	-0.82256347	0.054395877	-0.116232395
2.8200136700280577e-10	-0.82490695	0.04393343	-0.11796192
2.8302350579862843e-10	-0.8272333	0.032913137	-0.11974997
2.840157799278034e-10	-0.82942325	0.021949168	-0.12149615
2.8500710457749507e-10	-0.8315564	0.010728609	-0.12324536
2.8602540900092735e-10	-0.8337041	-0.0010832069	-0.12503555
2.870161839222496e-10	-0.83576375	-0.01286187	-0.12675434
2.8800706578675167e-10	-0.8378024	-0.024930792	-0.12842962
2.8902560889495884e-10	-0.83988	-0.037641726	-0.13008083
2.9001670487922155e-10	-0.8418819	-0.05030647	-0.1315925
2.9100809038755297e-10	-0.84385574	-0.06326162	-0.13298556
2.920272704144449e-10	-0.8458378	-0.076867335	-0.13427003
2.930190884661523e-10	-0.8476969	-0.09037108	-0.13535799
2.9401114074032325e-10	-0.8494579	-0.1041175	-0.13627413
2.9500348651283913e-10	-0.8510865	-0.11808439	-0.13701294
2.960235472094344e-10	-0.8525826	-0.13264063	-0.13758847
2.970162977933635e-10	-0.85382473	-0.1469748	-0.13797697
2.98009162276792e-10	-0.8548163	-0.16145006	-0.13820848
2.990019352098723e-10	-0.8555188	-0.17603828	-0.13829856
3.0002226997009933e-10	-0.85590255	-0.19112478	-0.13826236
3.010150006138773e-10	-0.85591435	-0.2058693	-0.13812049
3.0200762891525226e-10	-0.8555424	-0.22065346	-0.13789128
3.0300022971135344e-10	-0.85476565	-0.23545454	-0.137591
3.0402036627886856e-10	-0.853529	-0.25065917	-0.13722332
3.0501299440186256e-10	-0.85188967	-0.2654225	-0.13682044
3.0600576090083075e-10	-0.8498163	-0.2801333	-0.1363828
3.070260753029585e-10	-0.8472356	-0.29517162	-0.13590476
3.0801889470483924e-10	-0.84429395	-0.3097043	-0.13541764
3.0901180840468727e-10	-0.8409393	-0.32411966	-0.13491234
3.100046903858781e-10	-0.83718777	-0.33839855	-0.1343909
3.110252809092213e-10	-0.8329384	-0.3529188	-0.13383871
3.12018580001337e-10	-0.8284428	-0.3668855	-0.13328515
3.1301205844073426e-10	-0.823616	-0.38068265	-0.13271442
3.140054009137655e-10	-0.81848514	-0.39429948	-0.13212508
3.1502646607624223e-10	-0.8129209	-0.4081064	-0.13149762
3.160199634005096e-10	-0.80725086	-0.42135382	-0.13086346
3.170136863870977e-10	-0.80135155	-0.43441963	-0.1302028
3.1800743104492903e-10	-0.79524714	-0.44730163	-0.12951237
3.1900136600015686e-10	-0.7889577	-0.46000224	-0.12878829
3.200230128617081e-10	-0.782322	-0.47286522	-0.12800494
3.2101702534417256e-10	-0.7757177	-0.48519254	-0.12720078
3.220109260324188e-10	-0.7689847	-0.49733102	-0.12635186
3.230048442331606e-10	-0.7621375	-0.5092787	-0.12545529
3.2402642942351817e-10	-0.7549958	-0.5213555	-0.12448209
3.2502026786569126e-10	-0.7479605	-0.5329019	-0.123483844
3.2601413447553576e-10	-0.7408512	-0.54424465	-0.12243418
3.270077579431723e-10	-0.7336817	-0.5553775	-0.12133295
3.280011264884131e-10	-0.7264625	-0.5662985	-0.120179586
3.290218865876503e-10	-0.71900094	-0.57730186	-0.118938595
3.300148661535389e-10	-0.7117087	-0.58779323	-0.117675304
3.3100757821153786e-10	-0.70439243	-0.5980731	-0.11635473
3.320001943908104e-10	-0.69705606	-0.6081445	-0.114974126
3.33020385434362e-10	-0.6894981	-0.61828005	-0.11348992
3.3401308132166555e-10	-0.6821281	-0.6279329	-0.11198037
3.3500576284825173e-10	-0.6747425	-0.637378	-0.110405564
3.360260512112916e-10	-0.667134	-0.6468674	-0.108719505
